Molecular Weight (g/mol),Density (g/cm3),C in comononmer A,C in comononmer B,%B,CH in A,CH in A+B,CH2 in A,CH2 in A+B,CH3 in A+B,CH bonds A+B,N in A+B,O in A+B,C=O,%C=O,Rings,%C in rings,Tm(°C),Tg (°C),Crystallinity%,"Critical thickness of the specimen (Lcrit, mm)",Surface area (mm2),Specific surface area (mm2/mm3),Pretrement,Level,Temperature,Humidity,pH,k Biodegradation rate (s^-1) first-order,T Lag time (days),A%,Testing duration (days)
539000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,67,0.26,820.8,7.89,1 Indoor,5,25,0.4375,7.4,9.5104E-07,2.027,97.52,15
539000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,66,0.26,820.8,7.89,1 Indoor,5,25,0.4375,7.4,7.0822E-07,1.641,97.52,15
539000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,65,0.26,820.8,7.89,1 Indoor,5,25,0.4375,7.4,0.000001191,1.559,97.52,15
265000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,173,68,2,0.05,183.3,40.73,1 Indoor,2,25,1,7.9,1.0919E-09,0,100,70
1100000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,179,66.25,36,0.1,204,20.4,1 Indoor,7,37,1,8.6,0.000001728,1.229,29.47,15
1100000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,179,66.25,36,0.1,204,20.4,1 Indoor,7,30,1,7,8.5336E-09,0,100,15
290000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,173,66,2,0.05,183.3,40.73333333,2 Outdoor,1,22.5,1,7.9,6.9537E-07,21.99,100,35
290000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,173,66,2,0.05,183.3,40.73333333,1 Indoor,1,25,1,7.9,3.32352E-09,0,100,35
297000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,178,65,43,0.05,183.3,40.73333333,2 Outdoor,1,22.5,1,7.9,1.5405E-07,13.21,100,35
297000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,178,65,43,0.05,183.3,40.73333333,1 Indoor,1,25,1,7.9,3.32352E-09,0,100,35
191580,1.34,3,2,19,1,1,0,1,1,6,0,4,2,22.22222222,0,0,110,35.7,1,0.15,409,13.63333333,1 Indoor,0,37,1,13,0.000094889,0.0214,93.19,0.208333333
191580,1.34,3,2,19,1,1,0,1,1,6,0,4,2,22.22222222,0,0,110,35.7,1,0.15,409,13.63333333,1 Indoor,7,37,1,8.6,0.000014933,0,93.19,0.5
269000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,174,5,57,0.05,183.3,40.73333333,2 Outdoor,1,22.5,1,7.9,8.5949E-07,3.263,71.67,35
269000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,174,5,57,0.05,183.3,40.73333333,1 Indoor,1,25,1,7.9,2.7002E-08,10.82,97.52,35
354000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,173,4,59,0.05,183.3,40.73,1 Indoor,2,25,1,7.9,1.6138E-08,0,97.52,70
229000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,63,-60,50,0.05,183.3,40.73333333,2 Outdoor,1,22.5,1,7.9,2.8681E-07,17.84,86.5,35
229000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,63,-60,50,0.05,183.3,40.73333333,1 Indoor,1,25,1,7.9,8.3715E-08,15,86.5,35
204000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,65,-60,52,0.1,204,20.4,1 Indoor,7,37,1,8.6,2.6238E-09,0,86.5,15
204000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,65,-60,52,0.1,204,20.4,1 Indoor,7,30,1,7,9.3808E-07,2.542,86.5,15
176000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,63,-60,56,0.05,183.3,40.73,1 Indoor,2,25,1,7.9,6.3294E-08,7.63,86.5,70
209330,1.28,3,3,50,1,2,0,0,2,8,0,4,2,20,0,0,140,38.2,75,0.15,409,13.63333333,1 Indoor,0,37,1,13,0.000061111,0.0134,93.19,0.208333333
209330,1.28,3,3,50,1,2,0,0,2,8,0,4,2,20,0,0,140,38.2,75,0.15,409,13.63333333,1 Indoor,7,37,1,8.6,2.7972E-06,0,93.19,0.5
200000,1.28,3,6,50,1,1,0,5,1,14,0,4,2,15.38461538,0,0,178,64,38.5,0.1,204,20.4,1 Indoor,7,37,1,8.6,3.4641E-06,2.103,56.79,15
200000,1.28,3,6,50,1,1,0,5,1,14,0,4,2,15.38461538,0,0,178,64,38.5,0.1,204,20.4,1 Indoor,7,30,1,7,1.7523E-07,1.211,93.19,15
193750,1.28,3,3,5,1,2,0,0,2,8,0,4,2,20,0,0,145.1,51,0,0.15,409,13.63333333,1 Indoor,0,37,1,13,0.000036333,0.0062,93.19,0.208333333
193750,1.28,3,3,5,1,2,0,0,2,8,0,4,2,20,0,0,145.1,51,0,0.15,409,13.63333333,1 Indoor,7,37,1,8.6,0.000011297,0,93.19,0.5
204600,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,166.8,53.3,1,0.15,409,13.63333333,1 Indoor,0,37,1,13,0.000034306,0.0125,100,0.208333333
204600,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,166.8,53.3,1,0.15,409,13.63333333,1 Indoor,7,37,1,8.6,0.000012042,0,100,0.5
192010,1.28,3,6,18,1,1,0,5,1,14,0,4,2,15.38461538,0,0,160.5,27.5,1.7,0.15,409,13.63333333,1 Indoor,0,37,1,13,0.000001705,0,93.19,0.208333333
192010,1.28,3,6,18,1,1,0,5,1,14,0,4,2,15.38461538,0,0,160.5,27.5,1.7,0.15,409,13.63333333,1 Indoor,7,37,1,8.6,3.3417E-06,0,93.19,0.5
173000,1.28,3,3,23,1,2,0,0,2,8,0,4,2,20,0,0,143.9,41.1,16.73,0.15,409,13.63333333,1 Indoor,0,37,1,13,0.00004375,0.00058875,93.19,0.208333333
173000,1.28,3,3,23,1,2,0,0,2,8,0,4,2,20,0,0,143.9,41.1,16.73,0.15,409,13.63333333,1 Indoor,7,37,1,8.6,9.4667E-06,0,93.19,0.5
210160,1.28,3,5,6,1,2,0,2,2,12,0,5,2,15.38461538,0,0,163,56.5,38.92,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,5.5509E-06,0,100,10
195998,1.28,3,5,5,1,2,0,2,2,12,0,5,2,15.38461538,0,0,163.7,55.1,39.64,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,6.5718E-06,0,70.58,10
170190,1.28,3,5,6,1,2,0,2,2,12,0,5,2,15.38461538,0,0,144.9,52.7,20.16,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,6.4039E-06,0,100,10
127140,1.28,3,5,18,1,2,0,2,2,12,0,5,2,15.38461538,0,0,145.3,46.7,19.78,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,7.6019E-06,0.179,90.47,10
104076,1.28,3,5,21,1,2,0,2,2,12,0,5,2,15.38461538,0,0,139.2,45.3,9.53,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,0.000011806,0,100,5
93912,1.28,3,5,39,1,2,0,2,2,12,0,5,2,15.38461538,0,0,140,40,15,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,8.9086E-06,0.104,100,5
70560,1.28,3,5,43,1,2,0,2,2,12,0,5,2,15.38461538,0,0,138,39,12,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,1.8183E-06,0.519,93.19,10
69460,1.233,5,3,40,1,2,2,2,2,12,0,5,2,15.38461538,0,0,137,38,10,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,9.044E-08,0,93.19,10
57222,1.233,5,0,0,1,1,2,2,1,8,0,3,1,12.5,0,0,104.5,-1.7,2.5,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,4.9884E-08,0,93.19,10
53544,1.233,5,3,32,1,2,2,2,2,12,0,5,2,15.38461538,0,0,136,37,9,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,1.2488E-07,0,93.19,10
51552,1.28,3,5,22,1,2,0,2,2,12,0,5,2,15.38461538,0,0,143.9,41.9,16.73,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,0.000010573,0.1323,100,5
51552,1.28,3,5,22,1,2,0,2,2,12,0,5,2,15.38461538,0,0,143.9,41.9,16.73,0.06,51.2,34.13333333,1 Indoor,5,25,0.4375,8.5,4.1435E-07,0,19.81,70
34398,1.233,5,0,0,1,1,2,2,1,8,0,3,1,12.5,0,0,104,-1.3,2,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,3.0914E-08,0,93.19,10
33117,1.28,3,5,42,1,2,0,2,2,12,0,5,2,15.38461538,0,0,138,39,12,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,3.6829E-06,0.5875,100,7.5
33117,1.28,3,5,42,1,2,0,2,2,12,0,5,2,15.38461538,0,0,138,39,12,0.06,51.2,34.13333333,1 Indoor,5,25,0.4375,8.5,5.0162E-07,0,21.66,70
25020,1.233,5,3,32,1,2,2,2,2,12,0,5,2,15.38461538,0,0,132,33,6,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,8.1389E-08,0.309,93.19,10
25020,1.233,5,3,32,1,2,2,2,2,12,0,5,2,15.38461538,0,0,132,33,6,0.06,51.2,34.13333333,1 Indoor,5,25,0.4375,8.5,8.1389E-08,0.309,93.19,70
18495,1.233,5,0,0,1,1,2,2,1,8,0,3,1,12.5,0,0,102,-3,1,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,4.1042E-08,0,93.19,10
18495,1.233,5,0,0,1,1,2,2,1,8,0,3,1,12.5,0,0,102,-3,1,0.06,51.2,34.13333333,1 Indoor,5,25,0.4375,8.5,6.537E-09,0,93.19,70
309320,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,164,59.1,40.45,0.06,51.2,34.13333333,1 Indoor,7,37,1,8,2.0058E-06,0.1394,100,10
309320,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,164,59.1,40.45,0.06,51.2,34.13333333,1 Indoor,5,25,0.4375,8.5,3.0069E-08,0,100,70
144000,1.29,2,6,50,1,6,1,2,0,10,0,6,0,0,1,62.5,187,49,14.47,0.25,2055,8.22,1 Indoor,6,28,1,7,6.60162E-07,0,93.19,18
144000,1.29,2,6,50,1,6,1,2,0,10,0,6,0,0,1,62.5,187,49,14.47,0.25,2055,8.22,1 Indoor,6,28,1,7,5.35999E-07,0,93.19,18
144000,1.29,2,6,50,1,6,1,2,0,10,0,6,0,0,1,62.5,187,49,14.47,0.25,2055,8.22,1 Indoor,6,28,1,7,5.33621E-07,0,93.19,18
144000,1.29,2,6,50,1,6,1,2,0,10,0,6,0,0,1,62.5,187,49,14.47,0.25,2055,8.22,1 Indoor,6,28,1,7,9.88882E-07,0,93.19,18
144000,1.29,2,6,50,1,6,1,2,0,10,0,6,0,0,1,62.5,187,49,14.47,0.25,2055,8.22,1 Indoor,6,28,1,7,6.80117E-07,0,93.19,18
124250,1.29,2,6,40,1,6,1,2,0,10,0,6,0,0,1,62.5,187,54,25.85,0.25,2055,8.22,1 Indoor,6,28,1,7,4.3184E-07,0,93.19,18
124250,1.29,2,6,40,1,6,1,2,0,10,0,6,0,0,1,62.5,187,54,25.85,0.25,2055,8.22,1 Indoor,6,28,1,7,3.45759E-07,0,93.19,18
124250,1.29,2,6,40,1,6,1,2,0,10,0,6,0,0,1,62.5,187,54,25.85,0.25,2055,8.22,1 Indoor,6,28,1,7,6.51931E-07,0,93.19,18
124250,1.29,2,6,40,1,6,1,2,0,10,0,6,0,0,1,62.5,187,54,25.85,0.25,2055,8.22,1 Indoor,6,28,1,7,4.95832E-07,0,93.19,18
124250,1.29,2,6,40,1,6,1,2,0,10,0,6,0,0,1,62.5,187,54,25.85,0.25,2055,8.22,1 Indoor,6,28,1,7,4.59999E-07,0,93.19,18
104500,1.29,2,6,37.5,1,6,1,2,0,10,0,6,0,0,1,62.5,178,45,24.19,0.25,2055,8.22,1 Indoor,6,28,1,7,5.17836E-07,0,93.19,18
104500,1.29,2,6,37.5,1,6,1,2,0,10,0,6,0,0,1,62.5,178,45,24.19,0.25,2055,8.22,1 Indoor,6,28,1,7,5.83785E-07,0,93.19,18
104500,1.29,2,6,37.5,1,6,1,2,0,10,0,6,0,0,1,62.5,178,45,24.19,0.25,2055,8.22,1 Indoor,6,28,1,7,4.68236E-07,0,93.19,18
104500,1.29,2,6,37.5,1,6,1,2,0,10,0,6,0,0,1,62.5,178,45,24.19,0.25,2055,8.22,1 Indoor,6,28,1,7,5.20001E-07,0,93.19,18
104500,1.29,2,6,37.5,1,6,1,2,0,10,0,6,0,0,1,62.5,178,45,24.19,0.25,2055,8.22,1 Indoor,6,28,1,7,5.35999E-07,0,93.19,18
540000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,67,0.385,0.465662571,15.58441558,1 Indoor,4,25,1,7,0.000013738,0.6187,84.2,4.833333333
540000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,67,0.385,0.465662571,15.58441558,1 Indoor,4,25,1,7,0.000010459,0.5747,91.77,3.791666667
540000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,67,0.385,0.465662571,15.58441558,1 Indoor,4,25,1,7,7.2558E-06,0.7905,85.54,5
540000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,67,0.385,0.465662571,15.58441558,1 Indoor,5,25,1,7,0.000013368,2.766,89.9,6.125
48400,1.29,2,0,0,1,1,1,1,0,3,0,1,0,0,0,0,220,65,55,1,70,2.8,1 Indoor,6,25,1,7.5,2.3449E-06,0,30.87,41
48400,1.29,2,0,0,1,1,1,1,0,3,0,1,0,0,0,0,220,65,55,1,70,2.8,1 Indoor,6,25,1,7.5,1.8773E-06,0,88.53,41
72912,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,154.1106754,66,31.9,0.2,820,10.25,1 Indoor,5,37,1,7,6.33252E-10,0,98.3,180
147000,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,152,65,1.7,0.2,820,10.25,1 Indoor,0,37,1,7,1.22287E-10,0,98.3,180
147000,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,152,65,1.7,0.2,820,10.25,1 Indoor,0,58,1,7,2.93592E-07,0,98.3,180
61299,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,165,60,30.8,0.2,820,10.25,1 Indoor,5,37,1,7,1.06981E-09,0,98.3,180
42777,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,165,60,30.8,0.2,820,10.25,1 Indoor,5,37,1,7,2.19097E-09,0,98.3,180
41013,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,165,60,30.8,0.2,820,10.25,1 Indoor,5,37,1,7,6.59112E-09,0,98.3,180
20433,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,165,60,30.8,0.2,820,10.25,1 Indoor,5,37,1,7,3.88399E-08,0,98.3,180
1400000,1.147,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,71,0.09,1422.198994,22.35555556,2 Outdoor,1,28.4,1,7.25,3.7639E-08,30.9,97.52,160
1360000,1.147,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,175,6,70,5,196.34,0.9,2 Outdoor,1,28.4,1,7.25,6.3692E-08,18.71,97.52,160
1430000,1.147,4,5,11,1,2,1,3,2,14,0,4,2,15.38461538,0,0,172.72,2.6,71,5,196.34,0.9,2 Outdoor,1,28.4,1,7.25,5.2037E-08,13.56,99.14,160
1320000,1.147,4,5,11,1,2,1,3,2,14,0,4,2,15.38461538,0,0,170,3,69,0.09,1422.198994,22.35555556,2 Outdoor,1,28.4,1,7.25,1.6748E-08,54.01,99.14,160
147000,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,152,65,1.7,3.75,693.6047531,1.101754386,1 Indoor,7,45,1,8.5,0.00010425,0.1345,91.5,0.5
147000,1.26,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,152,65,1.7,3.75,693.6047531,1.101754386,1 Indoor,7,40,1,7.5,0.000061361,0.1155,37.43,0.5
230000,1.28,3,6,30,1,1,0,5,1,14,0,4,2,15.38461538,0,0,85,-6,0.1,0.4,216,5.4,1 Indoor,0,37,1,7.4,3.5847E-08,55.384,93.19,140
230000,1.28,3,6,30,1,1,0,5,1,14,0,4,2,15.38461538,0,0,85,-6,0.1,0.4,216,5.4,1 Indoor,0,37,1,7.4,3.411E-07,29.414,100,140
230000,1.28,3,6,30,1,1,0,5,1,14,0,4,2,15.38461538,0,0,85,-6,0.1,0.4,216,5.4,1 Indoor,7,37,1,7.4,1.1005E-07,26.208,93.19,84
230000,1.28,3,6,30,1,1,0,5,1,14,0,4,2,15.38461538,0,0,85,-6,0.1,0.4,216,5.4,1 Indoor,7,37,1,7.4,2.7745E-07,26.691,93.19,84
50672,1.22,4,6,6.5,1,2,1,4,2,16,0,4,2,14.28571429,0,0,146.45,-5.7,32.13,1,70,2.8,1 Indoor,2,25,1,7.2,2.8264E-07,4.132,93.78,148
50672,1.22,4,6,6.5,1,2,1,4,2,16,0,4,2,14.28571429,0,0,146.45,-5.7,32.13,1,70,2.8,1 Indoor,2,38,1,7.5,7.6065E-07,3.551,56.16,85
446203,1.22,4,6,7.1,1,2,1,4,2,16,0,4,2,14.28571429,0,0,128.8,-4.7,32.67,1,70,2.8,1 Indoor,2,25,1,7.2,1.3032E-07,40.56,68,195
446203,1.22,4,6,7.1,1,2,1,4,2,16,0,4,2,14.28571429,0,0,128.8,-4.7,32.67,1,70,2.8,1 Indoor,2,38,1,7.5,3.7303E-07,6.266,87.38,85
115290,1.11,2,6,3.7,0,0,2,7,0,14,0,3,1,9.090909091,0,0,71,-26,35,0.2,163.362818,10.4,1 Indoor,0,37,1,7.3,5.0012E-07,0,93.19,3
115290,1.11,2,6,3.7,0,0,2,7,0,14,0,3,1,9.090909091,0,0,71,-26,35,0.2,163.362818,10.4,1 Indoor,7,37,1,7.3,7.3368E-06,0.4534,93.19,3
112685,1.11,2,6,8.7,0,0,2,7,0,14,0,3,1,9.090909091,0,0,70,-27,33.2,0.2,163.362818,10.4,1 Indoor,0,37,1,7.3,5.6979E-07,0,93.19,3
112685,1.11,2,6,8.7,0,0,2,7,0,14,0,3,1,9.090909091,0,0,70,-27,33.2,0.2,163.362818,10.4,1 Indoor,7,37,1,7.3,6.8669E-06,0.257,93.19,3
237500,1.25,9,0,0,2,2,3,3,2,14,0,4,2,15.38461538,0,0,131.2,-2,59.5,0.7,737.83,3.07,1 Indoor,5,28,1,6.8,4.3461E-08,0,93.19,14.58333333
200000,1.25,9,0,0,2,2,3,3,2,14,0,4,2,15.38461538,0,0,137.5,0,50,0.7,737.83,3.07,1 Indoor,5,28,1,6.8,3.8773E-08,0,93.19,14.58333333
146000,1.25,9,2,30,2,2,3,5,2,18,0,5,2,12.5,0,0,262.8,-21.7,50,1,70,2.8,1 Indoor,0,37,1,7.4,4.2766E-08,0,93.19,35
125000,1.25,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,125,21,1,0.4,216,5.4,1 Indoor,0,37,1,7.4,2.6521E-08,0,75.09,140
143814,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,60,-60,62,0.2,163.362818,10.4,1 Indoor,0,37,1,7.3,3.6574E-07,0,86.5,3
143814,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,60,-60,62,0.2,163.362818,10.4,1 Indoor,7,37,1,7.3,7.0648E-06,0.4647,86.5,3
115000,1.26,6,0,0,5,5,1,1,0,7,0,5,0,0,1,83.33,240,198,80,0.385,0.465662571,15.58441558,1 Indoor,2,25,1,7.2,2.456E-07,2.57,95.87,148
115000,1.26,6,0,0,5,5,1,1,0,7,0,5,0,0,1,83.33,240,198,80,0.385,0.465662571,15.58441558,1 Indoor,2,38,1,7.5,9.9468E-07,2.466,62.69,85
142000,1.25,9,2,35,2,2,3,5,2,18,0,5,2,12.5,0,0,248,-22.7,50,1,70,2.8,1 Indoor,0,37,1,7.4,3.5984E-08,0,93.19,35
139000,1.25,9,0,0,2,2,3,3,2,14,0,4,2,15.38461538,0,0,146.3,1.9,50,0.7,737.83,3.07,1 Indoor,5,28,1,6.8,9.0255E-06,6.404,30.5,14.58333333
134000,1.25,9,2,40,2,2,3,5,2,18,0,5,2,12.5,0,0,239.9,-23.4,50,1,70,2.8,1 Indoor,0,37,1,7.4,3.662E-08,0,93.19,35
126000,1.25,9,2,45,2,2,3,5,2,18,0,5,2,12.5,0,0,253.1,-23.8,50,1,70,2.8,1 Indoor,0,37,1,7.4,3.8854E-08,0,93.19,35
450000,1.22,4,5,3,1,2,1,3,2,14,0,4,2,15.38461538,0,0,155.8,2.6,46.3,0.7,737.83,3.07,1 Indoor,5,28,1,6.8,1.3391E-06,9.789,99.14,14.58333333
118000,1.25,4,5,12,1,2,1,3,2,14,0,4,2,15.38461538,0,0,149,2,50,1,70,2.8,1 Indoor,0,37,1,7.4,9.5185E-10,0,99.14,35
209000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,140,38,75,0.4,216,5.4,1 Indoor,0,37,1,7.4,7.6968E-09,0,100,140
209000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,140,38,75,0.4,216,5.4,1 Indoor,0,37,1,7.4,8.9649E-08,2.0244,100,140
209000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,140,38,75,0.4,216,5.4,1 Indoor,7,37,1,7.4,3.8261E-08,10.101,100,140
209000,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,140,38,75,0.4,216,5.4,1 Indoor,7,37,1,7.4,1.7262E-07,35.392,100,140
125000,1.25,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,125,21,1,0.4,216,5.4,1 Indoor,0,37,1,7.4,1.7808E-07,7.574,100,112
125000,1.25,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,125,21,1,0.4,216,5.4,1 Indoor,7,37,1,7.4,4.6429E-07,8.533,100,42
125000,1.25,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,125,21,1,0.4,216,5.4,1 Indoor,7,37,1,7.4,8.1796E-08,6.2699,75.09,42
540000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,168.3,2,63.44,0.12,20048,16.70666667,0 Dark,5,40,0.478,7.6,1.1209E-06,5.53,81,35
450000,1.22,4,5,3,1,2,1,3,2,14,0,4,2,15.38461538,0,0,155,2.6,46.3,0.12,20048,16.70666667,0 Dark,5,40,0.478,7.6,1.1056E-06,5.525,81.4,35
600000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,169,2,49.3,0.2,208,10.4,0 Dark,5,20,0.2,6.7,6.9444E-08,65.22,93.19,150
600000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,168,1.5,48.5,0.2,208,10.4,0 Dark,5,20,0.2,6.7,7.3356E-09,50.12,93.19,150
600000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,167,1,48,0.2,208,10.4,0 Dark,5,20,0.2,6.7,7.9005E-07,0,4.831,150
600000,1.56,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,169,2,88,0.2,134.4,10.5,1 Indoor,5,25,1,7,1.4653E-07,5.462,97.52,18
252000,1.56,4,5,8,1,2,1,3,2,14,0,4,2,15.38461538,0,0,157,5.8,76,0.2,134.4,10.5,1 Indoor,5,25,1,7,5.3125E-07,5.911,99.14,18
600000,1.22,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,169,2,88,0.2,208,10.4,0 Dark,5,20,0.2,6.7,1.0326E-07,14.91,97.52,112
252000,1.56,4,5,8,1,2,1,3,2,14,0,4,2,15.38461538,0,0,157,5.8,76,0.2,208,10.4,0 Dark,5,20,0.2,6.7,9.2141E-08,7.608,99.14,112
252000,1.25,9,0,0,2,2,3,3,2,14,0,4,2,15.38461538,0,0,157,5.8,76,0.2,208,10.4,0 Dark,5,20,0.2,6.7,4.64E-08,102.8,93.19,150
252000,1.25,9,0,0,2,2,3,3,2,14,0,4,2,15.38461538,0,0,155,2.6,46,0.2,208,10.4,0 Dark,5,20,0.2,6.7,3.3472E-08,92.07,93.19,150
252000,1.25,9,0,0,2,2,3,3,2,14,0,4,2,15.38461538,0,0,152,-3.8,50,0.2,208,10.4,0 Dark,5,20,0.2,6.7,1.4363E-08,57.3,93.19,150
772000,1.22,4,6,30,1,6,1,2,1,13,0,7,1,5.882352941,1,60,170.9,2,24.56,0.05,5010,40.08,1 Indoor,7,30,50,6.3,5.8267E-07,0,30.75,84
772000,1.22,4,6,50,1,6,1,2,1,13,0,7,1,5.882352941,1,60,170.2,2,19.1,0.05,5010,40.08,1 Indoor,7,30,50,6.3,8.6128E-07,0.8358,47.42,84
716000,1.22,7,6,30,2,7,2,3,1,16,0,9,2,9.090909091,1,46.15,169.2,2,34.1,0.05,5010,40.08,1 Indoor,7,30,50,6.3,5.1438E-07,0,25.88,84
716000,1.22,7,6,50,2,7,2,3,1,16,0,9,2,9.090909091,1,46.15,168.6,2,28.65,0.05,5010,40.08,1 Indoor,7,30,50,6.3,5.9706E-07,0,42.8,84
772000,1.25,4,0,0,1,1,1,1,1,6,0,2,1,16.66666667,0,0,173.1,4,53.55,0.05,5010,40.08,1 Indoor,7,30,50,6.3,3.5979E-07,0,5.514,84
716000,1.22,4,3,50,1,2,1,2,1,9,0,4,2,18.18181818,0,0,171.9,2.1,38.88,0.05,5010,40.08,1 Indoor,7,30,50,6.3,1.2867E-08,0,93.19,84
80000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,62.5,-59.3,60,0.05,6011,40.07333333,1 Indoor,6,30,1,7,5.1956E-08,8.275,86.5,120
80000,1.1438,6,0,0,0,0,5,5,0,10,0,2,1,12.5,0,0,60.7,-54.7,60,0.05,6011,40.07333333,1 Indoor,6,30,1,7,1.0797E-07,2.627,93.19,120
500000,1.5,6,0,0,5,5,1,1,0,7,0,5,0,0,1,83.33,257,61.4,30,2,1840,1.15,1 Indoor,6,28,1,6.8,1.5787E-06,2.3772,63.52,28
3000,1.11,2,4,33,0,1,2,3,1,10,0,3,1,11.11111111,0,0,55,-41,88,2,1138.827337,1.16,1 Indoor,0,37,1,7.4,2.7778E-08,7.056,93.19,84
3000,1.11,2,4,25,0,1,2,3,1,10,0,3,1,11.11111111,0,0,55,-41,88,2,1138.827337,1.16,1 Indoor,0,37,1,7.4,3.0704E-08,5.3284,93.19,84
473000,1.22,4,2,50,1,1,1,3,1,10,0,3,1,11.11111111,0,0,175,5,49,2,1138.827337,1.16,1 Indoor,0,37,1,7.4,2.1362E-08,10.262,93.19,84
60232,1.28,3,0,0,1,1,0,0,1,4,0,2,1,20,0,0,167,67,51.23,0.05,202,40.4,1 Indoor,7,37,1,8.6,0.000013322,0.1221,100,4
136306,1.28,3,4,5,1,1,0,4,1,12,0,4,1,9.090909091,0,0,167,57,52.72,0.05,202,40.4,1 Indoor,7,37,1,8.6,0.000012106,0.1247,93.59,4
81332,1.28,3,4,5,1,1,0,4,1,12,0,4,1,9.090909091,0,0,164,55,47.15,0.05,202,40.4,1 Indoor,7,37,1,8.6,0.000013345,0,89.4,4
